feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obl>conj> ...,-0.478,0.231,-0.592,0.122,3,Passerine__order,taxongroup_comment
nsubj:pass<obl>compound> ...,0.474,0.235,0.577,0.134,3,Passerine__order,taxongroup_comment
compound<case> in,-0.474,0.236,-0.452,0.261,5,Passerine__order,taxongroup_comment
acl:relcl>obl> Europe,-0.473,0.236,-0.412,0.31,3,Passerine__order,taxongroup_comment
det> ...,0.469,0.241,0.252,0.547,4,Passerine__order,taxongroup_comment
nsubj<obj>amod> ...,0.469,0.241,0.109,0.797,5,Passerine__order,taxongroup_comment
nmod>nmod>case> ...,0.468,0.242,0.412,0.31,2,Passerine__order,taxongroup_comment
nmod< word,0.467,0.244,0.577,0.134,3,Passerine__order,taxongroup_comment
compound<parataxis<appos> ...,0.464,0.247,0.577,0.134,8,Passerine__order,taxongroup_comment
conj<compound> ...,-0.463,0.248,-0.334,0.418,6,Passerine__order,taxongroup_comment
obl<obj> ...,0.463,0.248,0.507,0.2,3,Passerine__order,taxongroup_comment
appos< crow,-0.463,0.248,-0.498,0.209,9,Passerine__order,taxongroup_comment
compound<det> the,-0.462,0.249,-0.514,0.192,14,Passerine__order,taxongroup_comment
appos> ...,0.46,0.251,0.14,0.74,27,Passerine__order,taxongroup_comment
nmod>conj> rook,0.46,0.252,0.412,0.31,2,Passerine__order,taxongroup_comment
parataxis<flat> ...,0.459,0.253,0.412,0.31,3,Passerine__order,taxongroup_comment
acl:relcl>obl>det> ...,0.459,0.253,0.412,0.31,1,Passerine__order,taxongroup_comment
nmod<cop> be,0.458,0.254,0.436,0.28,17,Passerine__order,taxongroup_comment
list< ...,0.455,0.258,0.327,0.429,3,Passerine__order,taxongroup_comment
flat>case> ...,0.454,0.258,0.504,0.203,4,Passerine__order,taxongroup_comment
compound<nmod> ...,-0.454,0.259,-0.412,0.31,7,Passerine__order,taxongroup_comment
list<appos> Corvus,0.454,0.259,0.733,0.039,4,Passerine__order,taxongroup_comment
acl:relcl>obl>case> throughout,0.453,0.259,0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<conj>cc> ...,0.453,0.259,0.412,0.31,1,Passerine__order,taxongroup_comment
nmod< family,0.453,0.26,0.412,0.31,3,Passerine__order,taxongroup_comment
acl>mark> to,-0.451,0.262,-0.577,0.134,4,Passerine__order,taxongroup_comment
conj<appos>amod> ...,-0.449,0.264,-0.412,0.31,2,Passerine__order,taxongroup_comment
nmod>conj> ...,0.448,0.265,0.412,0.31,17,Passerine__order,taxongroup_comment
compound<nmod< ...,-0.448,0.266,-0.546,0.162,7,Passerine__order,taxongroup_comment
nsubj<advcl>mark> ...,-0.447,0.267,-0.412,0.31,3,Passerine__order,taxongroup_comment
conj<conj> ...,0.446,0.269,0.273,0.513,27,Passerine__order,taxongroup_comment
conj>appos> ...,0.443,0.271,0.536,0.171,5,Passerine__order,taxongroup_comment
appos<nsubj>flat> ...,0.443,0.271,0.412,0.31,5,Passerine__order,taxongroup_comment
