feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj< kill,0.346,0.401,0.378,0.356,2,Bird__class,taxongroup_topic
obl<conj>nsubj> ...,0.345,0.402,0.412,0.31,1,Bird__class,taxongroup_topic
list< ...,0.345,0.403,0.412,0.31,1,Bird__class,taxongroup_topic
obj<mark> to,0.344,0.404,0.33,0.425,5,Bird__class,taxongroup_topic
case> of,0.343,0.405,0.444,0.271,34,Bird__class,taxongroup_topic
nsubj<conj>det> a,0.342,0.406,0.296,0.476,4,Bird__class,taxongroup_topic
acl>obl>case> for,0.342,0.408,0.412,0.31,2,Bird__class,taxongroup_topic
conj<obl< critical,0.339,0.411,0.412,0.31,2,Bird__class,taxongroup_topic
nmod<nsubj> Asio,-0.337,0.415,-0.412,0.31,2,Bird__class,taxongroup_topic
conj< lizard,0.333,0.42,0.247,0.555,2,Bird__class,taxongroup_topic
nmod<amod> small,0.332,0.421,0.412,0.31,2,Bird__class,taxongroup_topic
compound> storm,0.331,0.423,0.252,0.547,2,Bird__class,taxongroup_topic
nsubj>appos>compound> ...,0.331,0.424,0.412,0.31,3,Bird__class,taxongroup_topic
nsubj<ccomp< show,0.33,0.425,0.247,0.555,2,Bird__class,taxongroup_topic
obj<obl>amod> ...,-0.328,0.427,-0.078,0.854,3,Bird__class,taxongroup_topic
obj<advmod> not,0.326,0.431,0.412,0.31,2,Bird__class,taxongroup_topic
obl<conj>obl> ...,0.325,0.432,0.078,0.854,4,Bird__class,taxongroup_topic
acl>obl>nmod> ...,0.319,0.441,0.282,0.499,3,Bird__class,taxongroup_topic
obj<advmod> ...,0.318,0.443,0.187,0.657,5,Bird__class,taxongroup_topic
nmod<conj>amod> true,-0.317,0.444,-0.412,0.31,2,Bird__class,taxongroup_topic
nsubj<mark> ...,0.313,0.45,0.592,0.122,5,Bird__class,taxongroup_topic
case>fixed> as,-0.312,0.452,-0.247,0.555,5,Bird__class,taxongroup_topic
nmod<nmod< ...,0.311,0.453,0.677,0.065,11,Bird__class,taxongroup_topic
conj<conj>amod> other,0.311,0.454,0.412,0.31,2,Bird__class,taxongroup_topic
obj<nsubj> ...,-0.31,0.454,-0.568,0.142,10,Bird__class,taxongroup_topic
amod> true,-0.306,0.46,-0.206,0.624,4,Bird__class,taxongroup_topic
acl:relcl> include,0.304,0.464,0.247,0.555,2,Bird__class,taxongroup_topic
